,chat25_Sain,chat21_Sain,chat24_Sain,chat22_Sain,chat23_Sain,chat11_Chronique,chat12_Chronique,chat10_Chronique,chat15_Chronique,chat17_Chronique,chat14_Chronique,chat18_Chronique,chat19_Chronique,chat5_Chronique,chat8_Chronique,chat32_Legere,chat30_Legere,chat29_Legere,chat31_Legere,chat28_Legere
ENSFCAG00000044457,5.39316230940141,5.3015607636438,6.61499045185519,6.08662772118937,0.676964341517693,-0.189440547496312,-0.878623228017511,0.0131855178183045,5.58057200329694,3.66974190422943,-1.38263399302907,4.4928236753894,0.30365048992087,-1.61479743223974,0.667933389779001,-3.35003357092415,-4.54591674336763,-4.54591674336763,-1.02406668178674,-3.24897713830507
ENSFCAG00000043953,1.90361945829854,1.85770464411735,3.64298715458363,0.339116471500457,-0.83273487520461,9.19898859665998,8.03025754732689,8.16940827989195,6.10374110912738,4.86466640575426,8.45474626472642,6.81416605164194,3.89475524227985,6.44430740987556,4.25325759775106,-1.41744158638527,-3.07828528362698,3.33502826292031,5.17134756983364,-1.49535314335414
ENSFCAG00000002494,2.813368264302,1.5604856178851,6.35874670356359,-1.15136079395075,2.76241546384464,-2.91940823672015,-4.54591674336763,-4.54591674336763,-4.54591674336763,1.72080267703406,-4.54591674336763,2.62119757844871,3.4006022649944,-0.0730091506108076,2.85550924691206,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.24897713830507
ENSFCAG00000030395,2.35073971668898,3.37462939240652,2.50692260908946,-2.20153807407195,-0.445463027560416,5.66184073861103,7.08494600599073,5.61058681644598,4.9563109975897,1.52197665735551,3.71185726428156,5.10959018168677,4.03874964903916,3.2070687453706,8.48668014809331,-4.54591674336763,-3.63300837800763,-2.26855439891734,1.3058254313058,-1.77439359559508
ENSFCAG00000023063,3.67969172758578,5.15162890210636,5.3284058099469,5.44929085520374,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,2.80316963910074,2.76242066862647,-0.0719292235314152,2.00660754507788,2.05355316664553,2.00526497459834,0.555691966493012,-4.54591674336763,-3.63300837800763,-3.3552159076495,0.554624552262221,0.43586711032931
ENSFCAG00000043850,2.9256706268395,3.36011704284139,2.04539243017497,7.20133027947392,6.32663289448349,-1.9922663184728,-3.12794063009759,-2.12123904077982,-1.09019870609328,0.172836083081563,5.87392685621187,0.744056509776388,1.75303259927495,-0.58434508611672,-2.6283253709616,6.46966068758527,6.51547127996475,5.50629805389755,5.44498182251897,7.35398407978769
ENSFCAG00000043553,6.70111805139585,9.54900395494259,9.0150030659376,5.72166789321913,5.07704334388348,12.9873908559633,13.6457596049581,12.966415616035,12.8850148568594,12.1960723499556,12.3732868400601,13.3232508785376,13.4480530163368,13.2480172804191,13.2054447617712,2.83111011382017,5.98866228176775,9.00930224733931,9.55475579103718,3.98405638130508
ENSFCAG00000000299,7.73140332272932,8.0539165651227,8.58095491081667,7.76353385237416,-0.445463027560416,-0.00562592247111474,0.928996282984285,0.679400102772284,6.37444128828229,5.85422959324213,2.12381414463975,6.88176734359113,1.2031782975147,1.71237636849962,3.87481789649489,-2.26123950621352,-1.06660476817421,4.63586038207112,1.79731035741062,-2.57722057407105
ENSFCAG00000025218,-0.31919520792512,4.00268246238095,1.65774310556397,-0.221638286634137,1.80756263774621,5.4132398209782,8.69399814537863,5.89003836486396,5.28328771122203,4.06471934029902,6.54880642215855,5.54156734990533,6.23003609645353,7.26339645736211,6.03755223953351,-4.54591674336763,-1.61588342195893,0.444278671196827,1.82982411052445,-2.57722057407105
ENSFCAG00000045246,1.17357873530431,2.47114010858301,-2.53538409242038,-2.20153807407195,-2.21293896344942,4.97735558316542,5.09992489249278,5.82329872726419,6.50900610367391,2.63680588067287,4.54377651758328,4.25742259150711,4.0673158320073,3.64681418952139,5.01480723886641,-4.54591674336763,-1.18558168463106,2.69314150453406,-3.8527355071373,-3.24897713830507
ENSFCAG00000015080,7.30013277097736,7.29943534743105,9.34376221702671,7.5075713110155,-4.54591674336763,0.371852896456175,1.34947403193342,0.50022488319797,7.34595275719813,6.6164157339913,2.39698204344751,6.99684979194885,1.1507509122313,1.40754815973078,3.57712755329914,1.27442976547241,0.802020988691438,1.47937347894862,3.75034415175784,-1.0605546204845
ENSFCAG00000009133,6.02882597739854,6.4665990945899,8.24495201580982,6.51067580628104,-4.54591674336763,-1.83066854351399,-2.42682361945512,-3.24939268726918,4.97356530566561,3.05209508292268,-1.8892436261229,3.64541224977032,0.440970687207563,0.60222420082761,1.34492576372395,-1.04424803023777,1.96266099018567,0.322868413101233,-0.455235549351209,3.72973788614934
ENSFCAG00000045882,-0.0127611492557394,1.87821974237427,3.11549857844399,-4.54591674336763,-4.54591674336763,4.61476095477738,4.44887690832208,4.17231082276135,4.06563785800349,2.60361560027515,4.34849675759142,3.69287001477308,3.99852408634079,5.3737582098614,6.51841227296915,-3.35003357092415,-4.0184273090394,-0.206812118870113,1.91310696460963,-3.24897713830507
ENSFCAG00000026838,2.8454502657279,2.54997774283811,6.18706240278496,1.17271723028279,5.0621890276816,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-1.25149024896955,-2.67687991767183,0.229838363144474,2.38390362528474,0.655164361591372,1.87575255632943,-3.35003357092415,-4.0184273090394,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000045692,2.29606982745213,0.306427595852624,-0.53276290089757,6.76033698612069,7.52078658612931,-2.17427510636876,-4.54591674336763,-2.87482938867957,0.218332245644807,-0.326952907910391,4.37242564623158,-3.56221541232637,-0.354145638396022,-3.3284354739342,-2.17662422063532,2.60080649388828,5.74560481045765,2.45386871459356,-3.38648797514903,3.27965279690842
ENSFCAG00000000350,8.10781579657012,8.03918877271136,8.62403325902999,9.08289348174657,-2.21293896344942,1.76940962261597,2.30632083467537,1.78270091269734,5.90609838825309,5.88908157763236,2.42775942591512,6.97013265664901,1.66231508162153,3.22468918437009,2.29825089567869,0.199159503987403,-2.86465040219766,1.19792340007876,0.919376643784014,-0.88410230635794
ENSFCAG00000012890,9.61884992083865,7.72950836695935,7.78721461658102,9.95213557352109,9.79858836658161,1.08959961952288,0.248689526895437,1.09181452634841,6.09588389880859,2.76242066862647,8.05663491032147,-0.0536973920771519,7.12097806036435,3.78386938969889,2.0721328772314,7.86535518566409,9.97745654625931,9.60626792466298,6.61217310010833,9.64592624771143
ENSFCAG00000014445,6.12410117300203,4.03957912433973,4.3276145077427,7.57120533922003,6.28565770327006,-1.68536201188532,-2.73520389351749,-3.24939268726918,-0.340327711502853,-1.42328021536011,3.76102653339478,-2.98272697794682,1.93455206728189,0.368594395827938,2.0721328772314,5.86785702796316,6.16580759225437,5.03666505281817,2.46870329892616,7.1080855956007
ENSFCAG00000039688,6.33934353095196,6.60303804707846,6.67298062657794,6.72346821416284,-2.21293896344942,-1.32085875138597,-2.73520389351749,-3.24939268726918,4.09746641989974,2.22143270910764,-1.00842870693848,3.87672136751649,0.566348779441384,0.164623716845102,-0.293707995308801,-1.92219005874899,-4.0184273090394,-1.65582417545051,-1.37295199830912,-1.26163558681136
ENSFCAG00000008903,-2.56267903107496,0.53033516278967,-1.72653076353886,-4.54591674336763,0.825099200713921,7.08785277503269,5.80787546769149,5.7390775033527,5.90866363098271,7.5189386058301,4.36449336733807,5.82113618359264,5.89960269990071,5.26513418663096,6.66086517903543,0.856914862865158,-0.904730814781533,3.22918730887984,2.70321553800152,-0.228184019441649
ENSFCAG00000011830,6.46959079827842,5.27473073124001,9.24577505933799,5.75314375821867,9.38422731537913,1.02770466400601,0.204561707072991,-0.519841179648508,1.1915412472954,5.02993818256829,0.603323154639122,4.99688238527172,7.01864270542565,2.10377467619122,4.84909494112439,-0.888545124346953,-2.36597602576431,-0.206812118870113,-0.876884088108105,-0.58515382582839
ENSFCAG00000011907,5.07917654509771,4.25098505903962,6.95519124987705,5.05127850133288,-1.3637195219417,-4.54591674336763,-1.31932813207483,-4.54591674336763,4.28289677703698,2.8404717554799,-2.67687991767183,3.11494681702997,0.718183785359829,-0.853418755233913,0.960186489977729,-2.26123950621352,-4.54591674336763,-0.206812118870113,-2.13505633254247,-3.24897713830507
ENSFCAG00000004108,3.11654828193164,0.854079334464931,4.41790825525205,2.92763782036361,6.51568125682133,-3.28784071043599,-4.54591674336763,-3.75666180251424,-3.378260016676,1.04982817371841,-4.54591674336763,1.83108066859801,2.39521521320401,-4.54591674336763,-0.521016559026026,-3.35003357092415,-3.63300837800763,-4.54591674336763,-3.8527355071373,-4.54591674336763
ENSFCAG00000008108,-3.74811641062114,-1.49718394162039,-4.54591674336763,-4.54591674336763,-4.54591674336763,3.04180659373113,4.41780869304925,-1.77499175343823,3.46403408798458,2.85934213765561,2.48741182807292,4.13562414577303,3.91846858313129,4.15400751860156,2.65219127286466,0.0531215910335943,-4.54591674336763,3.44822131004829,-1.18798862080552,-4.54591674336763
ENSFCAG00000018559,4.32806974439009,4.97002395447745,5.48072079854162,5.32074070819233,1.57620760177099,-3.28784071043599,-3.66930985820583,-4.54591674336763,3.27019485605159,3.45703430721768,-1.8892436261229,3.96054762568699,-0.210058743222463,-0.466551790162751,0.612903948360208,-2.70527201556513,-0.290554594458329,-4.54591674336763,-2.75207105812531,-4.54591674336763
ENSFCAG00000024733,1.85401790482277,3.6852143699538,1.59719336767579,-0.432077475099058,-4.54591674336763,6.14679766405018,7.51208476749027,6.27395808048187,7.71436791313498,3.8830127554715,6.1889223806679,5.45337707748268,5.43645864621952,7.84270829604358,6.93000203133152,-1.41744158638527,1.03273155209855,1.052732309334,1.77522016463899,-1.77439359559508
ENSFCAG00000029723,2.64129582317186,5.07372291412084,1.77171381922057,1.13498333692434,0.325389550337223,8.81234652027719,8.22903242606661,7.28456229172627,8.92449630215698,8.39207396739648,8.33554302290829,6.90411922310814,9.00519502190613,9.45469454823697,9.72359122094224,-1.21881118010273,1.92725833415196,5.51498608696338,6.04224602786216,0.68008218638587
ENSFCAG00000002210,6.27189011365139,5.49495925670321,7.56267915924238,5.8111195711673,-2.21293896344942,-3.78388025510393,-3.66930985820583,-3.24939268726918,4.48205133295487,2.77241112227283,-1.8892436261229,3.34029993151795,-0.280304131451566,0.97964258382239,1.31075324514578,-1.92219005874899,-2.23186761684925,-1.92990161970482,-0.0882748808775273,0.43586711032931
ENSFCAG00000015714,4.92407525764679,3.07032639932044,4.11193106535031,5.5223556858735,9.04731486801902,-3.78388025510393,-4.54591674336763,-3.75666180251424,-1.96435799353492,3.98534038657683,-1.00842870693848,1.7615589944375,5.44464771871609,-2.23086895185027,3.07498643928909,-0.198055941333767,1.09786650367048,1.50750824431151,0.959111243770866,0.788255326104842
ENSFCAG00000040124,-1.47819456398439,-0.378025354455381,-0.832524643882074,-2.20153807407195,-2.21293896344942,8.77692440780981,5.50771865030563,4.07159397368314,5.98964404565946,6.76015128728036,5.67342837810807,6.97349948194872,4.9608759757148,6.99414200549686,6.65662000738991,1.43046553002092,3.21759540018194,4.24690422353249,4.97819209300527,-1.49535314335414
ENSFCAG00000034770,1.70810555483463,-0.378025354455381,6.39031529686563,1.6715368315582,6.13054209337805,-3.78388025510393,-3.66930985820583,-3.75666180251424,-4.54591674336763,-4.54591674336763,-4.54591674336763,-2.57043432050561,1.06835468897648,0.164623716845102,2.03074461740691,-2.26123950621352,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000004674,4.21228106586544,4.34241590721628,5.13963372242898,3.58177731009392,0.825099200713921,-3.78388025510393,-4.54591674336763,-4.54591674336763,2.76969552193305,2.08379489457182,-4.54591674336763,2.49836087812139,-0.0790645740026949,0.368594395827938,1.16534363006552,-4.54591674336763,-4.54591674336763,-4.54591674336763,-2.75207105812531,2.01254300803765
ENSFCAG00000012749,8.71072238616835,7.87791420923915,6.16506888981774,9.99102067442231,8.55683444155903,-0.141245067858879,-0.541511063951822,0.0996694890157899,5.28526318812822,3.85977355857264,7.95663221334724,-0.406934332160902,6.05209797985039,1.71237636849962,1.34492576372395,6.91170622667489,8.76046315807651,8.21614841668386,5.53811193456042,8.25415522136647
ENSFCAG00000014504,-1.04278696575206,7.4210856873019,4.44393001707443,-0.975966758404481,0.511860093117068,4.19412089293851,3.28954083174873,3.72564374462107,9.5604201580592,10.3605117185938,2.26685384997669,10.1901054847748,3.49299517646972,2.5152155169438,5.05406880884951,-0.619978729658964,0.138870883032273,2.33329740383857,2.55550967244827,-0.228184019441649
ENSFCAG00000045193,5.07105898607345,7.05893060997068,5.86951233049573,3.51724388956183,3.60225963687642,11.2376920885001,11.8085615045612,9.16335218975121,13.1920242900225,10.2439600743952,11.2494195390426,11.3412808103795,10.2136258261178,13.4923442075763,10.9671227994033,1.92621061687637,5.47475113786067,8.49240678209697,7.92238141944205,3.04903023237666
ENSFCAG00000034230,4.85326179568605,2.54997774283811,4.33226596274606,5.06137198494308,8.59280969916117,-0.715887254515191,-1.31932813207483,-4.54591674336763,-0.441240597611148,4.44487983760172,-1.00842870693848,3.67407382656244,6.68016850972691,0.755550578537354,3.75920421324445,-0.109381452838407,-2.1091721132218,-3.3552159076495,-0.876884088108105,-1.77439359559508
ENSFCAG00000006972,6.7430214546636,6.55287477957024,3.39878990162881,4.34725057003746,5.37024295411368,-4.54591674336763,-4.54591674336763,-2.12123904077982,-0.0740849132322648,-0.832730036742738,2.23240139645699,-2.98272697794682,1.87115594924346,0.547267137954155,0.77206926773896,3.2717573429242,5.37513950507046,4.2131336713326,3.28305785191238,6.29485759554812
ENSFCAG00000001840,2.81984199251854,1.72808214112385,5.18919242241894,2.5938967971505,4.60996494054424,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.378260016676,-0.0913098300529737,-4.54591674336763,1.30450463565247,1.98033541023907,-1.00946211505957,1.23987964689097,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000023275,4.93156703727982,3.61360923592894,6.92394571226699,4.363657333219,8.26574439869985,1.55212868378629,-1.19590450312481,-3.24939268726918,-1.46205812395007,2.74222978750734,1.40866074986035,3.40442431208938,4.30175881623482,1.20940224004881,2.44725112712358,-1.92219005874899,-4.0184273090394,-3.3552159076495,-0.129355323482116,-3.24897713830507
ENSFCAG00000031981,2.64858754698078,2.61253677613966,3.4251556416137,0.271166278606751,-0.83273487520461,6.33956124448742,7.27829472235913,8.2426559218564,6.11711184906806,3.98534038657683,5.58403335770998,3.18963610230594,5.4915124971262,7.70825949649026,8.27977739836735,-2.70527201556513,-2.67860854324837,2.1129460916536,2.81028903281735,-2.12066872934933
ENSFCAG00000041296,5.3953311984429,7.26235871484291,8.0777480134402,3.18931871174013,2.86868036264968,10.1434745466295,10.8388484857339,10.6644626000438,11.075949236122,9.24154080974004,10.0058863776444,10.2916173394918,10.7178686462805,11.0741797480869,11.4197437133117,0.900275264875556,3.24373371404101,6.7504067887455,7.38906311077352,1.30772399500743
ENSFCAG00000027629,3.23269107734174,1.70529918806945,4.78663072043771,3.09420472709427,6.43149393044629,-3.78388025510393,-4.54591674336763,-3.75666180251424,-3.378260016676,2.48711952298075,-4.54591674336763,1.48788369502544,3.43936558616758,0.755550578537354,2.26294086876958,-1.92219005874899,-4.0184273090394,-2.71190457555777,-3.8527355071373,-2.57722057407105
ENSFCAG00000046554,4.43314220808966,8.40331900435006,5.88700630742978,3.62324971429522,3.2816023436052,10.4586120813584,11.1112349621449,10.5013153184619,11.6334200015562,10.5269203149717,11.1588759640453,11.8994534543471,9.9869094849537,10.5465098182587,9.44498390469084,0.766077032812845,4.99989522416769,7.66134056690133,6.92780821164673,1.51084449849871
ENSFCAG00000032332,6.98868242707569,3.93085001098306,4.43962552017905,7.64981802003835,3.38071454098176,-2.17427510636876,-2.42682361945512,-3.75666180251424,1.22485957464917,-1.42328021536011,2.82458712828488,-2.57043432050561,0.718183785359829,-0.712617954272586,0.0753909894938601,4.58984350705819,6.66695977277086,4.24272588266381,3.06822598751379,6.67371665582181
ENSFCAG00000004219,4.34387768065308,5.17461805472107,5.00336633680903,5.17728713825224,-4.54591674336763,-2.62618337000507,-3.12794063009759,-4.54591674336763,3.90533666710492,2.95016022079348,-2.67687991767183,2.87270025931787,-3.00024263595599,-2.67770108903957,-0.790961830108693,-2.26123950621352,0.302549765878556,0.660171953232113,-1.70425586312639,-4.54591674336763
ENSFCAG00000042155,6.82575906401509,7.09771768095075,8.80035480877373,6.31153554482741,6.13764464799228,-2.91940823672015,-3.66930985820583,-3.75666180251424,4.68122577895698,2.8404717554799,-0.0719292235314152,2.83934609404966,0.483985485117699,0.894135887345534,2.44725112712358,3.5419627138384,0.601009530532963,2.63055798085239,1.42411973136426,4.01778067484713
ENSFCAG00000034801,3.15801471307858,5.43217366734795,6.4439508096035,2.44765466412633,1.19554350512748,8.82585870866968,9.67111364233442,7.44595661968482,7.06010116262983,8.07292272235703,10.0885665097342,9.39266566930164,8.01657457924227,8.19471993084847,7.49305598535713,-0.888545124346953,0.817573216723344,7.33713905884831,5.71534083595966,-1.26163558681136
ENSFCAG00000001430,-4.54591674336763,0.768750385719434,-3.21555638506472,-0.0380235782549877,-0.83273487520461,6.25373725962934,3.33630199323319,4.20437897882695,6.31766482882051,5.67144624639946,2.39698204344751,3.58632213878961,5.36921682661784,6.07088764705859,6.12003471679916,-0.109381452838407,-2.67860854324837,3.366091962778,-1.02406668178674,-1.77439359559508
ENSFCAG00000013504,5.97618661232745,5.89923613653829,4.56743213396445,3.50250249613938,4.89622243047093,-3.78388025510393,-4.54591674336763,-4.54591674336763,-0.0740849132322648,-0.0206028412550506,-4.54591674336763,1.00695282626871,3.13649205682945,2.06517415432726,2.65219127286466,2.40397737654717,2.04424259345192,-3.3552159076495,-1.18798862080552,-1.26163558681136
ENSFCAG00000022825,4.02327082882636,7.0538671839564,6.12943390609337,2.15895356272181,1.39839437626722,8.4330154502087,8.9639523663396,9.04011104441371,10.0698310453395,7.69273585143344,8.31922032808187,9.65222249315762,7.20653492682226,8.52312898513483,6.57709184335522,-0.888545124346953,0.832959578448132,6.26005057377868,4.82533208669188,-1.26163558681136
ENSFCAG00000040275,-3.74811641062114,2.77451540423568,-4.54591674336763,-1.5829309004135,-2.21293896344942,5.45596923731926,3.3865408661558,2.96439053605695,1.38080219662077,3.92392265049732,3.42200868076076,4.34320898482629,5.00952913143012,4.53207218006994,3.4256993243823,-3.35003357092415,-3.3291477624135,-1.65582417545051,0.793151843021283,-4.54591674336763
ENSFCAG00000013269,-1.35641893493453,1.2812375293546,-0.832524643882074,-1.5829309004135,-0.445463027560416,8.83266190897574,7.39486675466494,6.65661602329581,7.34689884810206,8.59463435567491,6.33001952336621,7.64651404285391,7.75313003767035,6.94449608809026,8.34243422114412,4.26441403631098,3.27505050850472,5.68013342103359,5.33318917169242,4.34005727235155
ENSFCAG00000035967,4.39463121032676,4.09759374352642,5.59351074633841,4.6207415391306,-2.21293896344942,-3.78388025510393,-4.54591674336763,-4.54591674336763,0.973648684509348,1.17561111057557,-1.8892436261229,1.00695282626871,-0.694334455003473,-1.00946211505957,-1.3234593184206,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.8527355071373,-4.54591674336763
ENSFCAG00000008270,2.22955434907293,1.2812375293546,1.68709091757781,6.34806840896485,3.20252733380353,-1.83066854351399,-2.17289229365084,-2.12123904077982,4.03778594068035,0.912022126100484,6.61883094932483,-0.768978846781706,2.17665234343672,-0.161793886367163,0.960186489977729,7.35465110991203,8.3010220804085,6.59601286614911,5.62636449173222,8.38643263241833
ENSFCAG00000036433,2.94356628789155,5.52454308925667,3.55817096709059,0.97332885215364,0.825099200713921,7.82191681443097,8.23418602057026,6.32309290221943,8.18550152898708,7.16891403763026,7.02702662956437,8.14261743292369,7.63941564822603,8.34804240740345,7.88109050248097,-1.92219005874899,-0.162983935735042,4.59383211092744,4.03927358234393,-1.77439359559508
ENSFCAG00000041382,6.44205418552959,8.15930479286368,8.96008688563711,4.37584110954709,4.12962637826644,11.4370039119902,12.2308496501118,12.0542167612643,12.4646748941336,9.38273878875207,10.0120878497412,11.3610171476376,10.2798683898502,14.1800539802551,11.3417720265843,2.22796651590749,3.67788033528041,7.6807748679023,7.73373810221753,3.47843981671667
ENSFCAG00000015547,4.01765016032023,2.7524595923972,6.4557222098412,0.339116471500457,2.23594051696581,-4.54591674336763,-4.54591674336763,-3.75666180251424,-3.378260016676,-0.326952907910391,-4.54591674336763,1.39910583973888,3.02440456077927,0.368594395827938,1.72820966090855,-4.54591674336763,-4.0184273090394,-2.71190457555777,-3.8527355071373,-4.54591674336763
ENSFCAG00000015790,-3.74811641062114,-1.49718394162039,-0.175019288629818,-2.65102363687311,-0.445463027560416,5.25454641690827,5.32012255704464,3.39892557464443,6.74188956295555,7.1517949845986,4.66498256902841,5.90614571408252,6.59259880767882,4.8626396388184,8.29241891009736,2.27813791203926,0.113895196936913,2.07584706525762,1.36618468981133,0.622793734575972
ENSFCAG00000005638,-1.61120464876998,-0.704223213267948,-1.44607050409024,-2.65102363687311,-4.54591674336763,7.22718075720026,4.83453860267688,4.0527480838005,4.08844397144132,6.48209150529747,5.12081001056221,5.76339989442913,4.73022614731973,6.50053822659365,5.17535012393718,1.13618346731367,2.46049343770281,0.891277327789266,0.836465515501595,-1.26163558681136
ENSFCAG00000043317,2.42055235570014,2.62472952120849,5.76501488338289,5.44158346951822,-2.21293896344942,-4.54591674336763,-4.54591674336763,-3.24939268726918,3.75948704063089,-2.86658541203155,-4.54591674336763,1.35258050418286,-0.694334455003473,-0.161793886367163,0.229672237326996,-4.54591674336763,-4.54591674336763,-0.402338154812146,-3.38648797514903,-4.54591674336763
ENSFCAG00000043059,-3.74811641062114,1.58565330529392,-0.073093228103407,-4.54591674336763,-2.21293896344942,2.75396560822688,-2.73520389351749,-0.585809620135245,-1.26418043531035,-2.44017428374766,1.46909167177854,3.86018708870747,-4.54591674336763,-4.54591674336763,8.2817082668325,-4.54591674336763,-3.3291477624135,-4.54591674336763,-4.54591674336763,-3.24897713830507
ENSFCAG00000036851,-3.74811641062114,-0.478779671644006,-4.54591674336763,2.08171915350338,9.76687482425046,-2.91940823672015,-4.54591674336763,-3.75666180251424,-3.378260016676,-0.959275251883109,-2.67687991767183,-1.76661617178785,1.46173508567961,1.55412727991598,2.34964658221739,-2.70527201556513,-4.0184273090394,-0.118164670940444,-3.8527355071373,-4.54591674336763
ENSFCAG00000018968,7.35576597238144,7.08122217278646,8.42991943082899,7.10885726725514,0.325389550337223,-0.518282989511896,0.333091349602091,-0.228849681586924,5.38811128755622,3.87839476693988,-1.00842870693848,3.86847791476022,0.440970687207563,0.235866607448029,0.496117143739615,-1.04424803023777,-0.66974572323824,-3.3552159076495,-0.563673691106307,-0.88410230635794
ENSFCAG00000018285,2.2584372896522,0.630476449315723,3.32603060008142,1.82159981435503,7.94285316201177,-3.28784071043599,-2.73520389351749,-4.54591674336763,-3.378260016676,2.05133984222972,-2.67687991767183,-0.489288272190187,2.91077285150804,-0.853418755233913,0.960186489977729,-4.54591674336763,-4.54591674336763,-3.3552159076495,-4.54591674336763,-4.54591674336763
ENSFCAG00000045593,-2.10478095849997,2.25284915707111,-3.21555638506472,-1.5829309004135,-4.54591674336763,4.37898578017768,3.70035265689341,4.67306895840012,3.34027931225854,2.61476408349483,4.26573979725257,4.08315964978101,3.90270307602867,5.02731725118046,4.80374434977073,-4.54591674336763,-1.31525954978579,0.190294152744207,1.64728029264741,-4.54591674336763
ENSFCAG00000042694,0.277964789723856,4.47964262925116,4.72075232177273,-0.221638286634137,0.11118894900043,8.23041323039675,5.40787458007089,6.20856903547212,7.70849105096253,7.88801262175466,7.87103869710198,7.23107704565243,7.24064051219574,9.66391529431783,5.28282140872156,-1.21881118010273,0.23466213145306,3.41146831233664,3.08178860144274,-0.726898542848374
ENSFCAG00000039402,-2.8609429690501,-1.29991573872001,-3.21555638506472,-4.54591674336763,-4.54591674336763,4.88292098813048,4.89131728146644,2.65018220232201,3.56505619749269,4.60997016919002,2.42775942591512,4.20273475319815,3.95714469687417,4.37524699055309,3.40154919010307,-0.198055941333767,-0.290554594458329,3.83988254358804,-0.0882748808775273,-4.54591674336763
ENSFCAG00000039100,-2.56267903107496,-4.54591674336763,-2.07499876212057,-4.54591674336763,-2.21293896344942,-0.400142484698664,3.829455403914,-3.75666180251424,4.21819149920858,4.5931588762139,-0.0719292235314152,2.97606489852414,3.48242756016862,3.62043328625449,4.43477155242774,-1.92219005874899,-4.54591674336763,3.96182238980183,-1.97672736882335,-3.24897713830507
ENSFCAG00000023131,-3.23738286191125,3.24635550374568,-0.832524643882074,-3.30745262729542,-2.21293896344942,6.2981068519843,6.11550205106338,4.81722828397359,4.66917317581686,-1.61832665328546,4.94047441297746,-0.87571216903253,3.73477898244735,4.91241609008273,5.06436058551226,3.46463488965331,3.6906051130948,-0.511029119723731,-2.75207105812531,-2.12066872934933
ENSFCAG00000045818,0.858479475129115,1.08341033167372,1.43367070294331,7.13238751008927,8.78317194962103,-2.17427510636876,-3.12794063009759,-2.87482938867957,-1.96435799353492,-2.44017428374766,3.93178792708673,-2.57043432050561,1.46173508567961,1.13680668924139,2.11236682241904,4.32135257554022,4.7833507581735,3.38895853009488,-1.83406868499725,4.61070942210119
ENSFCAG00000042681,-0.636093574571885,1.08341033167372,-0.284697561838715,-0.678542010349236,-4.54591674336763,1.31361534173581,5.43438668127405,1.74294497934197,6.60624070272375,1.08231687032293,7.59413316588107,2.71613161711577,1.52489018630469,6.22984483379082,6.00051461198929,3.42806729121956,4.05937173793554,6.19558096699191,8.27554644554901,8.1682332010321
ENSFCAG00000041973,1.76288717766356,1.01094293270211,4.55554695429566,2.38473802081338,6.43149393044629,-3.78388025510393,-4.54591674336763,-4.54591674336763,-3.378260016676,0.543323791984136,-2.67687991767183,1.22924660426835,2.67125720257868,-1.61479743223974,1.23987964689097,-4.54591674336763,-4.0184273090394,-4.54591674336763,-3.8527355071373,-4.54591674336763
ENSFCAG00000027395,4.28426830988518,3.4587652705984,4.91930094328166,4.58270411970305,-4.54591674336763,-2.17427510636876,-3.12794063009759,-4.54591674336763,1.81199130543874,-0.414906793194532,-1.38263399302907,3.08679893277403,-0.900165881327232,-0.466551790162751,1.37830754577329,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.38648797514903,-4.54591674336763
ENSFCAG00000034685,9.12177152799456,9.56431719539472,5.7337134796171,7.61554948053919,6.07982035652635,-1.9922663184728,-1.76931501656312,-0.338307954245886,2.41292659145082,2.59238029535512,1.87854115817352,2.55081952728684,2.62396451186064,-0.0730091506108076,-1.12331869353558,-0.292539777229878,3.77068809868149,3.89417057141942,0.605589429815513,-0.0314115101155133
ENSFCAG00000011256,6.7383302505682,5.61288368516388,8.63160069362241,6.92416189298656,11.5463038629184,1.47692196593095,4.11817190206857,2.576699348547,3.85302190080017,8.76942123355612,1.78655108923115,7.82138471797495,8.66577339974769,2.38022204364939,5.93752395356473,0.900275264875556,1.58959208018911,0.119139676446462,1.33632070023817,-0.726898542848374
ENSFCAG00000022415,0.612221499783472,1.2812375293546,0.421855736665123,-1.85932916955494,2.06765344626418,-2.91940823672015,3.07958908496033,4.07426625900886,2.99884154830477,4.18178792216421,0.236956345458094,4.94686548062384,5.51243964732785,4.76967175001894,4.71180568766624,-2.26123950621352,-4.54591674336763,-4.54591674336763,-2.31292787823049,-4.54591674336763
ENSFCAG00000042595,-4.54591674336763,0.630476449315723,0.49004802760576,7.77392896466476,5.02437000654911,-1.43243109342358,-2.73520389351749,-2.33150943147517,-1.26418043531035,-1.8439271182492,5.4253264560864,-2.57043432050561,0.254810420970366,-0.0730091506108076,0.496117143739615,4.89861843544504,1.16018733050196,2.4966058474633,-2.13505633254247,6.67635865466547
